stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
ENT_C09_M,,CRYSTAL CITY METRORAIL STATION - CLARK ST. & 18TH ST,CRYSTAL CITY METRORAIL STATION MAIN ENTRANCE - CLARK ST. & 18TH ST,38.85803726,-77.0514881,11,2,STN_C09,2
ENT_C09_W_EL,,CRYSTAL CITY METRORAIL STATION - CLARK ST. & 18TH ST (ELEVATOR),CRYSTAL CITY METRORAIL STATION WEST ELEVATOR ENTRANCE - CLARK ST. & 18TH ST,38.85797768,-77.05079067,11,2,STN_C09,1
STN_D10,,DEANWOOD METRORAIL STATION,,38.9082237,-76.93516312,10,1,,1
ENT_D10_M,,"DEANWOOD METRORAIL STATION - MINNESOTA AVE., NE, BETWEEN NASH & 48TH STS.","DEANWOOD METRORAIL STATION MAIN ENTRANCE - MINNESOTA AVE., NE, BETWEEN NASH & 48TH STS.",38.90834745,-76.93461715,10,2,STN_D10,1
ENT_D10_W,,DEANWOOD METRORAIL STATION - POLK ST NE & OLIVE ST NE (TUNNEL),DEANWOOD METRORAIL STATION WEST WALKWAY ENTRANCE - POLK ST NE & OLIVE ST NE TUNNEL,38.90855213,-76.93517873,10,2,STN_D10,1
STN_K07,,DUNN LORING METRORAIL STATION,,38.8836488,-77.22724305,3,1,,1
ENT_K07_M,,DUNN LORING METRORAIL STATION - GALLOWS RD. & I-66,DUNN LORING METRORAIL STATION MAIN ENTRANCE - GALLOWS RD. & I-66,38.88283408,-77.22844368,3,2,STN_K07,1
STN_A03,,DUPONT CIRCLE METRORAIL STATION,,38.90990924,-77.04359665,10,1,,1
ENT_A03_S,,DUPONT CIRCLE METRORAIL STATION - CONNECTICUT AVE. & 19TH ST. NW,DUPONT CIRCLE METRORAIL STATION SOUTH ENTRANCE - CONNECTICUT AVE. & 19TH ST. NW,38.90863726,-77.04332437,10,2,STN_A03,2
ENT_A03_N,,DUPONT CIRCLE METRORAIL STATION - CONNECTICUT AVE. & Q ST. NW,DUPONT CIRCLE METRORAIL STATION NORTH ENTRANCE - CONNECTICUT AVE. & Q ST. NW,38.91101805,-77.04477318,10,2,STN_A03,1
STN_K05,,EAST FALLS CHURCH METRORAIL STATION,,38.88602629,-77.15694404,1,1,,1
ENT_K05_M,,EAST FALLS CHURCH METRORAIL STATION - N. SYCAMORE ST. & I-66,EAST FALLS CHURCH METRORAIL STATION MAIN ENTRANCE - N. SYCAMORE ST. & I-66,38.8858928,-77.15657087,1,2,STN_K05,1
STN_D06,,EASTERN MARKET METRORAIL STATION,,38.88463248,-76.99607485,10,1,,1
ENT_D06_M,,EASTERN MARKET METRORAIL STATION - PENNSYLVANIA AVE. & 7TH ST. SE,EASTERN MARKET METRORAIL STATION MAIN ENTRANCE - PENNSYLVANIA AVE. & 7TH ST. SE,38.88420755,-76.99572232,10,2,STN_D06,1
STN_C14,,EISENHOWER AVE METRORAIL STATION,,38.8003537,-77.07115634,1,1,,1
ENT_C14_E,,EISENHOWER AVE METRORAIL STATION - EISENHOWER AVE. & SWAMP FOX RD.,EISENHOWER AVE METRORAIL STATION EAST ENTRANCE - EISENHOWER AVE. & SWAMP FOX RD.,38.80047717,-77.07088121,1,2,STN_C14,1
ENT_C14_W,,EISENHOWER AVE METRORAIL STATION - EISENHOWER AVE. & SWAMP FOX RD.,EISENHOWER AVE METRORAIL STATION WEST ENTRANCE - EISENHOWER AVE. & SWAMP FOX RD.,38.80056611,-77.07100111,1,2,STN_C14,1
STN_A02,,FARRAGUT NORTH METRORAIL STATION,,38.90314683,-77.03966844,10,1,,1
ENT_A02_S,,"FARRAGUT NORTH METRORAIL STATION - NE CORNER CONNECTICUT AVE. & K ST., NW","FARRAGUT NORTH METRORAIL STATION SOUTH ENTRANCE - NE CORNER CONNECTICUT AVE. & K ST., NW",38.90275123,-77.03911243,10,2,STN_A02,2
ENT_A02_EL,,"FARRAGUT NORTH METRORAIL STATION - NE CORNER CONNECTICUT AVE. & K ST., NW (ELEVATOR)","FARRAGUT NORTH METRORAIL STATION ELEVATOR ENTRANCE - NE CORNER CONNECTICUT AVE. & K ST., NW",38.90301477,-77.03933073,10,2,STN_A02,1
ENT_A02_N,,"FARRAGUT NORTH METRORAIL STATION - NE CORNER CONNECTICUT AVE. & L ST., NW","FARRAGUT NORTH METRORAIL STATION NORTH ENTRANCE - NE CORNER CONNECTICUT AVE. & L ST., NW",38.90390842,-77.03977687,10,2,STN_A02,2
ENT_A02_W,,"FARRAGUT NORTH METRORAIL STATION - SW CORNER CONNECTICUT AVE. & L ST., NW","FARRAGUT NORTH METRORAIL STATION WEST ENTRANCE - SW CORNER CONNECTICUT AVE. & L ST., NW",38.90353697,-77.04019318,10,2,STN_A02,2
STN_C03,,FARRAGUT WEST  METRORAIL STATION,,38.90134189,-77.04046401,10,1,,1
ENT_C03_W,,"FARRAGUT WEST METRORAIL STATION - NW CORNER 18TH & I STS., NW","FARRAGUT WEST METRORAIL STATION WEST ENTRANCE - NW CORNER 18TH & I STS., NW",38.90163066,-77.04196506,10,2,STN_C03,2
ENT_C03_W_EL,,"FARRAGUT WEST METRORAIL STATION - NW CORNER 18TH & I STS., NW (ELEVATOR)","FARRAGUT WEST METRORAIL STATION WEST ELEVATOR ENTRANCE - NW CORNER 18TH & I STS., NW",38.90151191,-77.04188752,10,2,STN_C03,1
ENT_C03_E,,"FARRAGUT WEST METRORAIL STATION - SE CORNER 17TH & I STS., NW","FARRAGUT WEST METRORAIL STATION EAST ENTRANCE - SE CORNER 17TH & I STS., NW",38.90116899,-77.03915567,10,2,STN_C03,2
STN_D04,,FEDERAL CENTER SW METRORAIL STATION,,38.88507577,-77.01593741,10,1,,1
ENT_D04_M,,FEDERAL CENTER SW METRORAIL STATION - 3RD ST,FEDERAL CENTER SW METRORAIL STATION MAIN ENTRANCE - 3RD ST,38.88487453,-77.01538732,10,2,STN_D04,2
ENT_D04_EL,,FEDERAL CENTER SW METRORAIL STATION - 3RD ST (ELEVATOR),FEDERAL CENTER SW METRORAIL STATION BUILDING ELEVATOR ENTRANCE - 3RD ST,38.88490893,-77.01600488,10,2,STN_D04,1
STN_D01,,FEDERAL TRIANGLE METRORAIL STATION,,38.8938337,-77.02813189,10,1,,1
ENT_D01_M,,"FEDERAL TRIANGLE METRORAIL STATION - WEST SIDE OF 12TH ST. BETWEEN PENNSYLVANIA & CONSTITUTION AVES., NW","FEDERAL TRIANGLE METRORAIL STATION MAIN ENTRANCE - WEST SIDE OF 12TH ST. BETWEEN PENNSYLVANIA & CONSTITUTION AVES., NW",38.89382692,-77.02900228,10,2,STN_D01,2
ENT_D01_EL,,"FEDERAL TRIANGLE METRORAIL STATION - WEST SIDE OF 12TH ST. BETWEEN PENNSYLVANIA & CONSTITUTION AVES., NW (ELEVATOR)","FEDERAL TRIANGLE METRORAIL STATION ELEVATOR ENTRANCE - WEST SIDE OF 12TH ST. BETWEEN PENNSYLVANIA & CONSTITUTION AVES., NW",38.89379444,-77.02832424,10,2,STN_D01,1
STN_C04,,FOGGY BOTTOM-GWU METRORAIL STATION,,38.90069997,-77.05010428,10,1,,1
ENT_C04_M,,FOGGY BOTTOM-GWU METRORAIL STATION - NW CORNER 23RD & I STS. NW,FOGGY BOTTOM-GWU METRORAIL STATION MAIN ENTRANCE - NW CORNER 23RD & I STS. NW,38.90087407,-77.05035276,10,2,STN_C04,2
ENT_C04_E_EL,,FOGGY BOTTOM-GWU METRORAIL STATION - NW CORNER 23RD & I STS. NW (ELEVATOR),FOGGY BOTTOM-GWU METRORAIL STATION ELEVATOR ENTRANCE - NW CORNER 23RD & I STS. NW,38.90080921,-77.0508608,10,2,STN_C04,1
STN_B09,,FOREST GLEN METRORAIL STATION,,39.01494587,-77.04292734,4,1,,1
ENT_B09_T,,FOREST GLEN METRORAIL STATION - ELKTON AVE & FOREST GLEN RD,FOREST GLEN METRORAIL STATION BUSBAY TUNNEL ENTRANCE - ELKTON AVE & FOREST GLEN RD TUNNEL,39.01581984,-77.04432671,4,2,STN_B09,1
ENT_B09_S,,FOREST GLEN METRORAIL STATION - GEORGIA AVE. & FOREST GLEN RD.,FOREST GLEN METRORAIL STATION STAIRWAY ENTRANCE - COLERIDGE DR & FOREST GLEN RD,39.01532015,-77.04364522,4,2,STN_B09,2
STN_B06_E06,,FORT TOTTEN METRORAIL STATION,,38.95178626,-77.00229579,10,1,,1
ENT_B06_E06_M,,"FORT TOTTEN METRORAIL STATION - GALLOWAY ST. & FIRST PLACE, NE","FORT TOTTEN METRORAIL STATION MAIN ENTRANCE - GALLOWAY ST. & FIRST PLACE, NE",38.9520776,-77.00227489,10,2,STN_B06_E06,1
STN_J03,,FRANCONIA-SPRINGFIELD METRORAIL STATION,,38.76650549,-77.16799097,3,1,,1
ENT_J03_B,,FRANCONIA-SPRINGFIELD METRORAIL STATION - FRANCONIA-SPRINGFIELD PARKWAY AT FRONTIER DR.,FRANCONIA-SPRINGFIELD METRORAIL STATION PEDESTRIAN BRIDGE ENTRANCE - FRANCONIA-SPRINGFIELD PARKWAY AT FRONTIER DR.,38.7666943,-77.1691089,3,2,STN_J03,1
STN_A08,,FRIENDSHIP HEIGHTS METRORAIL STATION,,38.95938372,-77.08502166,4,1,,1
ENT_A08_NE,,"FRIENDSHIP HEIGHTS METRORAIL STATION - EAST SIDE WISCONSIN AVE., NW AT WESTERN AVE.","FRIENDSHIP HEIGHTS METRORAIL STATION NORTHEAST ENTRANCE - EAST SIDE WISCONSIN AVE., NW AT WESTERN AVE.",38.96127906,-77.08562727,4,2,STN_A08,2
ENT_A08_E_EL,,"FRIENDSHIP HEIGHTS METRORAIL STATION - EAST SIDE WISCONSIN AVE., NW AT WESTERN AVE. (ELEVATOR)","FRIENDSHIP HEIGHTS METRORAIL STATION EAST ELEVATOR ENTRANCE - EAST SIDE WISCONSIN AVE., NW AT WESTERN AVE.",38.96021058,-77.08523499,4,2,STN_A08,1
ENT_A08_S_EL,,FRIENDSHIP HEIGHTS METRORAIL STATION - SW CORNER OF WISCONSIN AVE. & JENIFER ST. (ELEVATOR),FRIENDSHIP HEIGHTS METRORAIL STATION SOUTH ELEVATOR ENTRANCE - SW CORNER OF WISCONSIN AVE. & JENIFER ST.,38.95850739,-77.0848547,4,2,STN_A08,1
ENT_A08_NW,,"FRIENDSHIP HEIGHTS METRORAIL STATION - WEST SIDE WISCONSIN AVE., NW AT WESTERN AVE.","FRIENDSHIP HEIGHTS METRORAIL STATION NORTHWEST ENTRANCE - WEST SIDE WISCONSIN AVE., NW AT WESTERN AVE.",38.96096113,-77.0860445,4,2,STN_A08,2
STN_B01_F01,,GALLERY PLACE METRORAIL STATION,,38.8983797,-77.02280227,10,1,,1
STN_E05,,GEORGIA AVE-PETWORTH METRORAIL STATION,,38.93736709,-77.02353736,78,1,,1
ENT_E05_M,,"GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AND NEW HAMPSHIRE AVENUES, NW","GEORGIA AVE-PETWORTH METRORAIL STATION MAIN ENTRANCE - GEORGIA AND NEW HAMPSHIRE AVENUES, NW",38.93699596,-77.02411413,78,2,STN_E05,2
ENT_E05_W,,GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AVE NW & QUINCY ST NW,GEORGIA AVE-PETWORTH METRORAIL STATION WEST ENTRANCE - GEORGIA AVE NW & QUINCY ST NW,38.93721255,-77.02472362,78,2,STN_E05,2
ENT_E05_W_EL,,GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AVE NW & QUINCY ST NW (ELEVATOR),GEORGIA AVE-PETWORTH METRORAIL STATION WEST ELEVATOR ENTRANCE - GEORGIA AVE NW & QUINCY ST NW,38.93683311,-77.02465462,78,2,STN_E05,1
STN_B11,,GLENMONT METRORAIL STATION,,39.0617673,-77.05354802,1,1,,1
ENT_B11_E,,"GLENMONT METRORAIL STATION - EAST SIDE OF GEORGIA AVE., NORTH OF LAYHILL RD.","GLENMONT METRORAIL STATION EAST ENTRANCE - EAST SIDE OF GEORGIA AVE., NORTH OF LAYHILL RD.",39.06231802,-77.05317094,1,2,STN_B11,1
ENT_B11_W,,"GLENMONT METRORAIL STATION - WEST SIDE OF GEORGIA AVE., NORTH OF LAYHILL RD.","GLENMONT METRORAIL STATION WEST ENTRANCE - WEST SIDE OF GEORGIA AVE., NORTH OF LAYHILL RD.",39.06177845,-77.0536052,1,2,STN_B11,1
STN_E10,,GREENBELT METRORAIL STATION,,39.01109343,-76.91119726,8,1,,1
ENT_E10_E,,GREENBELT METRORAIL STATION - GREENBELT METRO DR. AT CHERRYWOOD LANE,GREENBELT METRORAIL STATION EAST ENTRANCE - GREENBELT METRORAIL DR. AT CHERRYWOOD LANE,39.01083283,-76.91101809,8,2,STN_E10,1
ENT_E10_W,,GREENBELT METRORAIL STATION - COMMUTER TRAIN CONNECTION,GREENBELT METRORAIL STATION WEST ENTRANCE - LACKAWANNA ST & 53RD AVE TUNNEL,39.01081794,-76.91193855,8,2,STN_E10,1
STN_N03,,GREENSBORO METRORAIL STATION,,38.9212686,-77.23416237,89,1,,1
ENT_N03_N_PAV,,GREENSBORO METRORAIL STATION - LEESBURG PIKE & GREENSBORO STATION PL,GREENSBORO METRORAIL STATION NORTH PAVILION ENTRANCE - LEESBURG PIKE & GREENSBORO STATION PL,38.92110437,-77.23298839,89,2,STN_N03,2
ENT_N03_N_PAV_EL,,GREENSBORO METRORAIL STATION - LEESBURG PIKE & GREENSBORO STATION PL (ELEVATOR),GREENSBORO METRORAIL STATION NORTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & GREENSBORO STATION PL,38.9209732,-77.23313778,89,2,STN_N03,1
ENT_N03_S_PAV,,GREENSBORO METRORAIL STATION - LEESBURG PIKE & MARSHALLS DR,GREENSBORO METRORAIL STATION SOUTH PAVILION ENTRANCE - LEESBURG PIKE & MARSHALLS DR,38.92066015,-77.23415643,89,2,STN_N03,2
ENT_N03_S_PAV_EL,,GREENSBORO METRORAIL STATION - LEESBURG PIKE & MARSHALLS DR (ELEVATOR),GREENSBORO METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & MARSHALLS DR,38.92049063,-77.23397194,89,2,STN_N03,1
STN_A11,,GROSVENOR-STRATHMORE METRORAIL STATION,,39.02973159,-77.10411655,7,1,,1
ENT_A11_W,,GROSVENOR-STRATHMORE METRORAIL STATION - EAST SIDE OF ROCKVILLE PIKE NEAR TUCKERMAN LN.,GROSVENOR-STRATHMORE METRORAIL STATION WEST ENTRANCE - EAST SIDE OF ROCKVILLE PIKE NEAR TUCKERMAN LN.,39.02885916,-77.10381031,7,2,STN_A11,1
ENT_A11_E,,GROSVENOR-STRATHMORE METRORAIL STATION - EAST SIDE OF ROCKVILLE PIKE NEAR TUCKERMAN LN.,GROSVENOR-STRATHMORE METRORAIL STATION EAST ENTRANCE - METRORAIL PARKING LOT CUT & TUCKERMAN LN,39.02891736,-77.10361473,7,2,STN_A11,1
ENT_A11_T,,GROSVENOR-STRATHMORE METRORAIL STATION - WEST SIDE OF ROCKVILLE PIKE NEAR TUCKERMAN LN.,GROSVENOR-STRATHMORE METRORAIL STATION WEST TUNNEL ENTRANCE - WEST SIDE OF ROCKVILLE PIKE NEAR TUCKERMAN LN.,39.02870541,-77.10431925,7,2,STN_A11,2
STN_C15,,HUNTINGTON METRORAIL STATION,,38.79382977,-77.07530039,2,1,,1
ENT_C15_N,,HUNTINGTON METRORAIL STATION - HUNTINGTON AVE. AT FENWICK DR.,HUNTINGTON METRORAIL STATION NORTH ENTRANCE - HUNTINGTON AVE. AT FENWICK DR.,38.79461343,-77.07516764,2,2,STN_C15,1
ENT_C15_S,,"HUNTINGTON METRORAIL STATION - KINGS HIGHWAY, NORTH OF FORT DR.","HUNTINGTON METRORAIL STATION SOUTH ENTRANCE - KINGS HIGHWAY, NORTH OF FORT DR.",38.79243209,-77.07590542,2,2,STN_C15,1
STN_B02,,JUDICIARY SQ METRORAIL STATION,,38.8962183,-77.01680402,32,1,,1
ENT_B02_S,,JUDICIARY SQ METRORAIL STATION - 4TH ST. BETWEEN D & E STS,JUDICIARY SQ METRORAIL STATION SOUTH ENTRANCE - 4TH ST. BETWEEN D & E STS,38.89520809,-77.01600056,32,2,STN_B02,2
ENT_B02_N,,"JUDICIARY SQ METRORAIL STATION - F ST., BETWEEN 4TH & 5Th STS. NW","JUDICIARY SQ METRORAIL STATION NORTH ENTRANCE - F ST., BETWEEN 4TH & 5Th STS. NW",38.89718558,-77.01755927,32,2,STN_B02,2
ENT_B02_NW_EL,,"JUDICIARY SQ METRORAIL STATION - F ST., BETWEEN 4TH & 5Th STS. NW FOR RED LINE TO GLENMONT (ELEVATOR)","JUDICIARY SQ METRORAIL STATION NORTHWEST ELEVATOR ENTRANCE - F ST., BETWEEN 4TH & 5Th STS. NW",38.89664225,-77.01766094,32,2,STN_B02,1
ENT_B02_NE_EL,,"JUDICIARY SQ METRORAIL STATION - F ST., BETWEEN 4TH & 5Th STS. NW FOR RED LINE TO SHADY GROVE (ELEVATOR)","JUDICIARY SQ METRORAIL STATION NORTHEAST ELEVATOR ENTRANCE - F ST., BETWEEN 4TH & 5Th STS. NW",38.89683424,-77.01744132,32,2,STN_B02,1
STN_C13,,KING ST-OLD TOWN METRORAIL STATION,,38.80660864,-77.0609744,1,1,,1
ENT_C13_MID,,KING ST-OLD TOWN METRORAIL STATION - COMMUTER TRAIN CONNECTION,KING ST-OLD TOWN METRORAIL STATION MIDDLE ENTRANCE - CAMERON ST & KING ST,38.80666543,-77.06091519,1,2,STN_C13,1
ENT_C13_N,,KING ST-OLD TOWN METRORAIL STATION - KING ST. AND CAMERON ST.,KING ST-OLD TOWN METRORAIL STATION NORTH ENTRANCE - KING ST. AND CAMERON ST.,38.8072949,-77.05980754,1,2,STN_C13,1
ENT_C13_M,,"KING ST-OLD TOWN METRORAIL STATION - KING ST., WEST OF COMMONWEALTH AVE.","KING ST-OLD TOWN METRORAIL STATION MAIN ENTRANCE - KING ST., WEST OF COMMONWEALTH AVE.",38.80629037,-77.06129859,1,2,STN_C13,1
STN_D12,,LANDOVER METRORAIL STATION,,38.93350374,-76.89126522,5,1,,1
ENT_D12_M,,"LANDOVER METRORAIL STATION - WEST SIDE OF PENNSY DR., NORTH OF LANDOVER RD.","LANDOVER METRORAIL STATION MAIN ENTRANCE - WEST SIDE OF PENNSY DR., NORTH OF LANDOVER RD.",38.93342863,-76.89118866,5,2,STN_D12,1
STN_G05,,LARGO TOWN CENTER METRORAIL STATION,,38.90051057,-76.84465397,86,1,,1
ENT_G05_M,,LARGO TOWN CENTER METRORAIL STATION - HARRY S. TRUMAN DR. & LARGO DR.,LARGO TOWN CENTER METRORAIL STATION MAIN ENTRANCE - LOTTSFORD RD,38.89989591,-76.84495895,86,2,STN_G05,1
ENT_G05_N,,LARGO TOWN CENTER METRORAIL STATION - LOTTSFORD RD (NORTH),LARGO TOWN CENTER METRORAIL STATION NORTH ENTRANCE - LOTTSFORD RD,38.90014116,-76.84526493,86,2,STN_G05,1
STN_D03_F03,,L'ENFANT PLAZA METRORAIL STATION,,38.8848935,-77.02191272,10,1,,1
ENT_D03_F03_E,,L'ENFANT PLAZA METRORAIL STATION - D ST. BETWEEN 6TH & 7TH STS.,L'ENFANT PLAZA METRORAIL STATION EAST ENTRANCE - 7TH & D STS,38.88447472,-77.02086522,10,2,STN_D03_F03,2
ENT_D03_F03_N,,L'ENFANT PLAZA METRORAIL STATION - SE CORNER MARYLAND AVE. & 7TH ST. SW,L'ENFANT PLAZA METRORAIL STATION NORTH ENTRANCE - 7TH ST AND MARYLAND AVE,38.88626823,-77.02146985,10,2,STN_D03_F03,2
ENT_D03_F03_W,,"L'ENFANT PLAZA METRORAIL STATION - L'ENFANT PLAZA MALL CONCOURSE, 9TH & D STS.",L'ENFANT PLAZA METRORAIL STATION WEST ENTRANCE - 9TH & D STS,38.88443609,-77.02354242,10,2,STN_D03_F03,2
ENT_D03_F03_NW_EL,,L'ENFANT PLAZA METRORAIL STATION - SW CORNER DOT COURTYARD,L'ENFANT PLAZA METRORAIL STATION ELEVATOR ENTRANCE - SW CORNER DOT COURTYARD,38.88598612,-77.02207608,10,2,STN_D03_F03,1
STN_N01,,MCLEAN METRORAIL STATION,,38.92433888,-77.21053,87,1,,1
ENT_N01_S_PAV,,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & COLSHIRE DR,MCLEAN METRORAIL STATION SOUTH PAVILION ENTRANCE - DOLLEY MADISON BLVD & COLSHIRE DR,38.92455997,-77.20831987,87,2,STN_N01,2
ENT_N01_S_PAV_EL,,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & COLSHIRE DR (ELEVATOR),MCLEAN METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - DOLLEY MADISON BLVD & COLSHIRE DR,38.92443088,-77.20857117,87,2,STN_N01,1
ENT_N01_E,,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & SCOTTS XING,MCLEAN METRORAIL STATION EAST ENTRANCE - DOLLEY MADISON BLVD & SCOTTS XING,38.92475493,-77.20959454,87,2,STN_N01,2
ENT_N01_E_EL,,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & SCOTTS XING (ELEVATOR),MCLEAN METRORAIL STATION EAST ELEVATOR ENTRANCE - DOLLEY MADISON BLVD & SCOTTS XING,38.92478198,-77.20953555,87,2,STN_N01,1
STN_C02,,MCPHERSON SQ METRORAIL STATION,,38.90134166,-77.03343315,10,1,,1
ENT_C02_E,,"MCPHERSON SQ METRORAIL STATION - SW CORNER 14TH & I STS., NW","MCPHERSON SQ METRORAIL STATION EAST ENTRANCE - SW CORNER 14TH & I STS., NW",38.90089608,-77.03222228,10,2,STN_C02,2
ENT_C02_E_EL,,"MCPHERSON SQ METRORAIL STATION - SW CORNER 14TH & I STS., NW (ELEVATOR)","MCPHERSON SQ METRORAIL STATION EAST ELEVATOR ENTRANCE - SW CORNER 14TH & I STS., NW",38.90115264,-77.03230939,10,2,STN_C02,1
ENT_C02_W,,MCPHERSON SQ METRORAIL STATION - SW CORNER VERMONT AVE. & I ST.,MCPHERSON SQ METRORAIL STATION WEST ENTRANCE - SW CORNER VERMONT AVE. & I ST.,38.90111931,-77.03496652,10,2,STN_C02,2
STN_A10,,MEDICAL CENTER METRORAIL STATION,,38.99822547,-77.09675826,4,1,,1
ENT_A10_M,,MEDICAL CENTER METRORAIL STATION - SW CORNER OF ROCKVILLE PIKE & SOUTH DR,MEDICAL CENTER METRORAIL STATION MAIN ENTRANCE - ROCKVILLE PIKE,38.99905659,-77.09792116,4,2,STN_A10,2
ENT_A10_EL,,MEDICAL CENTER METRORAIL STATION - SW CORNER OF ROCKVILLE PIKE & SOUTH DR (ELEVATOR),MEDICAL CENTER METRORAIL STATION ELEVATOR ENTRANCE - ROCKVILLE PIKE,38.99906948,-77.0971138,4,2,STN_A10,1
STN_A01_C01,,METRO CENTER METRORAIL STATION,,38.89832112,-77.02808839,10,1,,1
STN_D09,,MINNESOTA AVE METRORAIL STATION,,38.89916816,-76.94674282,10,1,,1
ENT_D09_N,,MINNESOTA AVE METRORAIL STATION - HAYES ST NE & KENILWORTH AVE NE,MINNESOTA AVE METRORAIL STATION NORTH TUNNEL ENTRANCE - HAYES ST NE & KENILWORTH AVE NE,38.89916244,-76.94728554,10,2,STN_D09,1
ENT_D09_S,,"MINNESOTA AVE METRORAIL STATION - MINNESOTA AVE., NORTH OF GRANT ST. NE","MINNESOTA AVE METRORAIL STATION SOUTH ENTRANCE - MINNESOTA AVE., NORTH OF GRANT ST. NE",38.8986011,-76.94692933,10,2,STN_D09,2
ENT_D09_S_EL,,"MINNESOTA AVE METRORAIL STATION - MINNESOTA AVE., NORTH OF GRANT ST. NE (ELEVATOR)","MINNESOTA AVE METRORAIL STATION SOUTH ELEVATOR ENTRANCE - MINNESOTA AVE., NORTH OF GRANT ST. NE",38.89880076,-76.94668234,10,2,STN_D09,1
STN_G04,,MORGAN BLVD METRORAIL STATION,,38.89400109,-76.86770736,85,1,,1
ENT_G04_N,,MORGAN BLVD METRORAIL STATION - GARRET A MORGAN BLVD,MORGAN BOULEVARD METRORAIL STATION NORTH ENTRANCE - GARRET A MORGAN BLVD,38.893764,-76.86854281,85,2,STN_G04,1
ENT_G04_S,,MORGAN BLVD METRORAIL STATION - GARRETT A. MORGAN BLVD. AND FIELDSTONE WAY,MORGAN BOULEVARD METRORAIL STATION SOUTH ENTRANCE - GARRET A MORGAN BLVD,38.89354958,-76.86840575,85,2,STN_G04,1
STN_E01,,MT VERNON SQ METRORAIL STATION,,38.90657966,-77.02192049,66,1,,1
ENT_E01_N_EL,,MT VERNON SQ METRORAIL STATION - NW CORNER 7TH & M STS. NW (ELEVATOR),MT VERNON SQ METRORAIL STATION NORTH ELEVATOR ENTRANCE - NW CORNER 7TH & M STS. NW,38.90591409,-77.0221285,66,2,STN_E01,1
ENT_E01_M,,MT VERNON SQ METRORAIL STATION - SW CORNER 7TH & M STS. NW,MT VERNON SQ METRORAIL STATION MAIN ENTRANCE - SW CORNER 7TH & M STS. NW,38.90526602,-77.02225216,66,2,STN_E01,2
ENT_E01_M_EL,,MT VERNON SQ METRORAIL STATION - SW CORNER 7TH & M STS. NW (ELEVATOR),MT VERNON SQ METRORAIL STATION MAIN ELEVATOR ENTRANCE - SW CORNER 7TH & M STS. NW,38.90547378,-77.02234838,66,2,STN_E01,1
STN_F05,,NAVY YARD-BALLPARK METRORAIL STATION,,38.87647255,-77.0058773,10,1,,1
ENT_F05_W,,"NAVY YARD-BALLPARK METRORAIL STATION - SE CORNER M & HALF STS., SE",NAVY YARD-BALLPARK METRORAIL STATION WEST ENTRANCE - HALF AND M STS,38.87606799,-77.00731098,10,2,STN_F05,1
ENT_F05_E,,NAVY YARD-BALLPARK METRORAIL STATION - NW CORNER OF M ST. AT NEW JERSEY AVE. SE,NAVY YARD-BALLPARK METRORAIL STATION EAST ENTRANCE - NEW JERSEY AVE,38.876667,-77.00443822,10,2,STN_F05,2
ENT_F05_E_EL,,NAVY YARD-BALLPARK METRORAIL STATION - NW CORNER OF M ST. AT NEW JERSEY AVE. SE (ELEVATOR),NAVY YARD-BALLPARK METRORAIL STATION EAST ELEVATOR ENTRANCE - NEW JERSEY AVE,38.87662179,-77.00472957,10,2,STN_F05,1
STN_F09,,NAYLOR RD METRORAIL STATION,,38.85112092,-76.95660457,81,1,,1
ENT_F09_M,,"NAYLOR RD METRORAIL STATION - BETWEEN NAYLOR RD., BRANCH AVE. AND SUITLAND PARKWAY","NAYLOR ROAD METRORAIL STATION MAIN ENTRANCE - BETWEEN NAYLOR RD., BRANCH AVE. AND SUITLAND PARKWAY",38.85092672,-76.95674915,81,2,STN_F09,1
STN_D13,,NEW CARROLLTON METRORAIL STATION,,38.94802813,-76.8718705,8,1,,1
ENT_D13_NW,,NEW CARROLLTON METRORAIL STATION - BETWEEN ELLIN RD. & HARKINS RD. AND GARDEN CITY DR. & JOHN HANSON HWY.,NEW CARROLLTON METRORAIL STATION NORTHWEST ENTRANCE - BETWEEN ELLIN RD. & HARKINS RD. AND GARDEN CITY DR. & JOHN HANSON HWY.,38.94845882,-76.87236163,8,2,STN_D13,1
ENT_D13_M,,NEW CARROLLTON METRORAIL STATION - GARDEN CITY DR & CORPORATE DR,NEW CARROLLTON METRORAIL STATION MAIN ENTRANCE - GARDEN CITY DR & CORPORATE DR,38.9479912,-76.8716975,8,2,STN_D13,1
STN_B35,,NOMA-GALLAUDET U METRORAIL STATION,,38.90661683,-77.00331114,84,1,,1
